,urn,author,title,year,lang
1384,2015050648025,,"Conversations-Lexicon, eller Encyclopædisk Haandbog over de i selskabelig Underholdning og ved Læsning forekommende Gjenstande, Navne og Begreber",1816,dan
1385,2013071826018,"Holberg, Ludvig","Jakob von Tyboe, eller Den stortalende Soldat",1860,dan
1386,2006112000063,"Ørsted, Anders Sandøe",Af mit Livs og min Tids Historie,1851,dan
1387,2009072703028,"Heiberg, J.L.",J.L. Heibergs samlede Skrifter,1862,dan
1388,2008121603018,"Chievitz, J.H.",Fosterets Udvikling,1891,dan
1389,2016092848191,"Orsini, Felice",Felix Orsinis Memoirer,1858,dan
1390,2013100308064,"Bøgh, Erik",Faldgruben,1882,dan
1391,2008010703001,"Asbjørnsen, P. Chr.",Norske Folke- og Huldre-Eventyr,1896,dan
1392,2012101624028,"Holberg, Ludvig","danske Skueplads, eller Holbergs Comedier",1876,dan
1393,2014031426002,"Holberg, Ludvig",Peder Paars,1835,dan
1394,2013100306049,,"Mindeblade om Oehlenschläger og hans Kreds hjemme og ude, i Breve fra og til ham",1879,dan
1395,2014061838029,"Rydberg, Viktor",Romerske dage,1877,dan
1396,2006111501015,"Heiberg, J.L.",J.L. Heibergs samlede Skrifter,1862,dan
1397,2010052706005,"Petersen, Richard",Henrik Steffens,1881,dan
1398,2009042303034,"Bøggild, Bernhard",Mælkeribruget i Danmark,1896,dan
1399,2009081810003,"Levinsen, G. M. R.",Mosdyr,1894,dan
1400,2010110805019,"Ewald, Carl",Døgnværk,1900,dan
1401,2013121006066,"Paludan, Julius",Fremmed Indflydelse paa den danske Nationallitteratur i det 17. og 18. Aarhundrede,1887,dan
1402,2009062303005,"Hammerich, Martin",Ewalds Levnet,1860,dan
1403,2009062413027,,"Instruction for den Committee, som under Regentskabet nedsættes, for provisorisk at overtage Oplysnings-Faget, det Lærde og Almue-Skolevæsenet, samt Alt hvad der vedkommer geistlige Embeders Besættelse i Riget",1814,dan
1404,2010070606006,"Schandorph, S.",Romaner,1904,dan
1405,2015070848028,"Bury, Charlotte",Kjærlighed,1843,dan
1406,2008040410001,"Treschow, Niels",Moral for Folk og Stat,1810,dan
1407,2010011103012,"Humboldt, Alexander von",Kosmos,1847,dan
1408,2009030603015,"Høffding, Harald",nyere Filosofis Historie,1895,dan
1409,2011050604059,"Drachmann, Holger",Melodramer,1910,dan
1410,2009012703002,"Ussing, Johannes.",Om Afgørelsen af Tvistigheder med Forvaltningen,1893,dan
1411,2014020324002,"Holberg, Ludvig",Holbergs Peder Paars,1863,dan
1412,2015111907573,,Græske og latinske Forfattere,1904,dan
1413,2012060708020,"Strunk, A.","Samlinger til en beskrivende Catalog over Portraiter af Danske, Norske og Holstenere",1882,dan
1414,2009091503002,"Pontoppidan, Erik",Udtog af Dr. Erich Pontoppidans Forklaring til de Enfoldiges Nytte,1861,dan
1415,2015050648029,,"Conversations-Lexicon, eller Encyclopædisk Haandbog over de i selskabelig Underholdning og ved Læsning forekommende Gjenstande, Navne og Begreber",1820,dan
1416,2015061048103,"Brontë, Charlotte",Shirley,1850,dan
1417,2014082208051,"Bugge, Chr. A.",Jesu Hoved-Parabler,1901,dan
1418,2009060400010,"Deuntzer, J.H.",nordiske familie- og arveret,1878,dan
1419,2011011905046,"Lütken, Chr. Fr.",Dyreriget,1881,dan
1420,2009051203035,"Schmidt, Johs.",Bakterierne,1899,dan
1421,2016111826007,"Schöner, Johan G.",Prædiken paa anden Søndag efter Paaske,1832,dan
1422,2009022603007,"Hertz, Henrik",Udvalgte Dramatiske Værker,1897,dan
1423,2014030624008,"Flamand, Ludvig Joseph","Frederik den Sjettes Hof, eller Frederik den Sjette og hans Samtid",1855,dan
1424,2009062413004,,[Rescripter til Christian Frederik],1814,dan
1425,2009042803005,"Kalisch, Carl",Studier over Tennyson med et kort Omrids af Digterens Liv,1893,dan
1426,2011050604113,"Dreyer, W.",hvide races Sejrsgang,1909,dan
1427,2012060608219,"Tang Kristensen, Evald","Danske sagn, som de har lydt i Folkemunde",1901,dan
1428,2010021803028,"Pontoppidan, Erik","Udtog af Dr. Erich Pontoppidans Forklaring, til de Enfoldiges Nytte",1852,dan
1429,2013040307020,"Granzow, F.C.",Geografisk Lexikon,1898,dan
1430,2008071002001,"Aarestrup, Emil",Digte,1838,dan
1431,2009082103025,"Hoof, Jacob Otto",Sex Prædikener,1860,dan
1432,2011051604008,"Nielsen, Zakarias",Maagen,1902,dan
1433,2013071827015,"Holberg, Ludvig",Det Arabiske Pulver,1869,dan
1434,2009072703018,"Mau, E.",Johannes Ferdinand Fenger,1865,dan
1435,2014111908005,"Bugge, Chr. A.",Paradoxerne i Jesu Cristi Læreform,1894,dan
1436,2014111808052,,Illustreret konversationsleksikon,1894,dan
1437,2009072703035,"Herder, Johann Gottfried von",Cid,1865,dan
1438,2009042803031,"Aagaard, Oscar",Farlige Farvande,1896,dan
1439,2010021803030,"Jomtou, Johan Jørgensen",Caroline Mathildes Livshistorie,1858,dan
1440,2008100603018,"Baggesen, Jens",Jens Baggesens danske Værker,1846,dan
1441,2013072227012,"Holberg, Ludvig","Ulysses von Ithacia, eller En tydsk Comoedie",1888,dan
1442,2009042203002,,Hverdagsfysik,1898,dan
1443,2013072524015,"Holberg, Ludvig","Jeppe paa Bierget, eller Den forvandlede Bonde",1890,dan
1444,2009030403021,"Jacobsen, J.P.",Samlede Skrifter,1893,dan
1445,2009081903035,,Slesvigs Deling,1860,dan
1446,2014061908023,"Thortsen, Carl Adolph",Historisk Udsigt over den danske Litteratur indtil Aar 1814,1839,dan
1447,2008092603012,"Møller, Poul",Efterladte Skrifter,1842,dan
1448,2013073127001,"Holberg, Ludvig",Philosophus udi egen Indbildning,1889,dan
1449,2009020900041,"Erslev, Ed.",Almindelig Geografi til Brug for Folkeskolerne og ved denførste Undervisning,1872,dan
1450,2008111303006,"Saint-Germain, J.-T. de",Knappenåls Erindringer,1858,dan
1451,2010061506012,"Vedel, Valdemar",Ridderromantiken i fransk og tysk Middelalder,1906,dan
1452,2010051906064,"Jørgensen, Johannes",Apostel,1900,dan
1453,2010011803006,,"Kongelige Rescripter, Resolutioner og Collegialbreve for Danmark og Norge",1810,dan
1454,2009062513013,,"Instruction for Regjerings-Raadet, som under Regentskabet i Norge nedsættes, afhandlende Forretningernes Inddeling og Gang udi samme",1814,dan
1455,2014052708135,"Jensen, Henning",Apostlen Paulus,1894,dan
1456,2009030403025,"Bergsöe, Vilhelm",Sandhedens Mænd,1894,dan
1457,2007103112002,"Falsen, Christian Magnus",Norgeshistorie under Kong Harald Haarfager og hans mandlige Descendenter,1824,dan
1458,2010070106001,"Ebers, Georg",Serapis,1885,dan
1459,2009041703002,"Jørgensen, A.D.",Om Kampen for den danske Nationalitets Bevarelse i Nordslesvig,1890,dan
1460,2015090906029,"Wied, Gustav",Dansemus,1905,dan
1461,2010020503018,,"Forsøg paa at udvikle de Fordele for Universitetets Anseelse og Indflydelse paa Nationen, som vilde følge af dets Oprettelse i Christiania",1813,dan
1462,2010053106084,"Grundtvig, N.F.S.",Nik. Fred. Sev. Grundtvigs udvalgte Skrifter,1907,dan
1463,2016030808070,"Strindberg, August",røde stue,1886,dan
1464,2014062028017,,[Rescript om Ophævelse af Afgifter til Kongens Casse],1814,dan
1465,2008100803009,"Becker, Karl Frederik",Karl Frederik Becker's Verdenshistorie,1851,dan
1466,2009091503015,"Ewald, Johannes",Johannes Ewalds Samtlige Skrifter,1854,dan
1467,2014091807017,"Rønning, F.",Rationalismens Tidsalder,1886,dan
1468,2010021903011,"Zeuthen, Frederik Ludvig Bang",Om Ydmyghed,1852,dan
1469,2009041403006,"Krag, Thomas P.",Kong Aagon,1894,dan
1470,2012070608000,"Schmidt, Valdemar","Assyriens og Ægyptens gamle historie, eller Historisk-geograhpiske undersøgelser om det gamle testamentes lande og folk",1872,dan
1471,2009011903002,"Schübeler, F.C.",Norges Væxtrige,1891,dan
1472,2009020203002,"Dinesen, Wilhelm",Paris under Communen,1891,dan
1473,2007111610002,,Undersøgelses-Commissionens Forhandlinger i Anledning det Forefaldne i Christiania offentlige Skuespilhuus den 4de November 1827,1828,dan
1474,2008120910007,"Nissen, N. Lang",Dr. Professor og Ridder N. Lang Nissens Grundtræk af dansk Sproglære,1831,dan
1475,2015050648024,,"Conversations-Lexicon, eller Encyclopædisk Haandbog over de i selskabelig Underholdning og ved Læsning forekommende Gjenstande, Navne og Begreber",1826,dan
1476,2012071625003,"Holberg, Ludvig",Ludvig Holbergs udvalgte Skrifter,1814,dan
1477,2014021807003,,Dansk biografisk Lexikon,1889,dan
1478,2009012203008,"Bajer, Fredrik",Fredsvennernes Krigsplan,1891,dan
1479,2008100603013,"Becker, Karl Friedrich",Friedrich Becker's Verdenshistorie,1843,dan
1480,2009021803025,"Brandes, Georg",Heinrich Heine,1897,dan
1481,2008110603013,"Molbech, Christian","skandinaviske Enhedstanke, som den har været. og som den er i Nordens tre Riger",1857,dan
1482,2009051303002,"Schandorph, S.",Gamle Billeder,1899,dan
1483,2009042403016,,Festskrift ved Foreningen af Jydske Landboforeningers 25 Aars Jubilæum,1897,dan
1484,2009031003023,"Eckstein, Ernst",Skolehistorier,1895,dan
1485,2013013108091,"Heidenstam, Verner von",Skoven suser,1904,dan
1486,2014071708084,"Elberling, Carl",Oehlenschläger og de østerlandske eventyr,1887,dan
1487,2008100603001,"Thiers, Adolphe",Consulatets og Keiserdømmets Historie,1846,dan
1488,2012021424015,Snorri Sturluson,Heimskringla,1900,dan
1489,2010021603014,"Hertz, Henrik",Henrik Hertz's Samlede Skrifter,1855,dan
1490,2015110608034,"Rye, Simon",Løgnens Ansigter,1906,dan
1491,2009091403006,"Becker, Karl Friedrich",Friedrich Becker's Verdenshistorie,1844,dan
1492,2013101806018,,Dansk biografisk Lexikon,1890,dan
1493,2014050824007,"Schou, Jacob Henric","Chronologisk Register over de Kongelige Forordninger og aabne Breve, som fra Aar 1670 til 1775 Aars Udgang ere udkomne, tilligemed et nøiagtigt Udtog af de endnu gieldende, for saavidt samme i Almindelighed angaae Undersaatterne i Danmark og Norge",1813,dan
1494,2009072003012,"Lange, Joh.",Haandbog i den danske Flora,1864,dan
1495,2009042403002,"Gjellerup, Karl","Richard Wagner i hans Hovedværk ""Nibelungens Ring""",1890,dan
1496,2013072927003,"Holberg, Ludvig",Det lykkelige Skibbrud,1890,dan
1497,2015071427009,,"Psalmebog, til Guds Ære og Hans Menigheds Opbyggelse",1816,dan
1498,2014070708094,"Bergsöe, Vilhelm",I Sabinerbjergene,1871,dan
1499,2015102908219,"Pouchet, F. A.",Naturens Vidundere,1876,dan
1500,2012111508187,"Liisberg, H.C. Bering","Aarhundredets store Forspil, 1776-1815",1899,dan
1501,2014020324016,"Holberg, Ludvig",Peder Paars,1832,dan
1502,2015042008013,"Lange, Sven",Engelche og andre fortellinger,1893,dan
1503,2016060348156,"Mandix, Jacob",Om det danske Kammervæsen,1820,dan
1504,2009031803019,"Besant, Walter",Guldsommerfuglen,1898,dan
1505,2011011712001,,Meddelelser fra krigsarkiverne,1892,dan
1506,2013081908005,"Petersen, Richard",Erindringer fra barndom og ungdom,1904,dan
1507,2009011903014,"Nyrop, Kristoffer",Nej,1891,dan
1508,2012051608033,,Malerisk Reise omkring Jorden,1848,dan
1509,2008041503001,"Malling, Ove","Store og gode Handlinger af Danske, Norske og Holstenere",1834,dan
1510,2010063006142,"Schandorph, S.",Romaner,1904,dan
1511,2014102808042,"Franzos, Karl Emil",Esterka regina ; Hexen ; To Frelsere,1882,dan
1512,2014040228006,,Kongelig Bekiendtgiørelse,1814,dan
1513,2009060400011,"Matzen, H.",nordiske Tingsret,1880,dan
1514,2009092403007,Vilhelm,Lidt fra min Reise i Jylland under Occupationen 1864,1865,dan
1515,2013081926004,"Holberg, Ludvig",Kilde-Reisen,1878,dan
1516,2009062413020,,Kongelig Bekiendtgiorelse,1814,dan
1517,2010020503006,"Ørsted, Anders Sandøe",Af mit Livs og min Tids Historie,1856,dan
1518,2016010807618,"Lange, Julius",Nutids-Kunst,1873,dan
1519,2009042903015,"Bruun, Chr.",Om Ludvig Holbergs trende Epistler til en højfornem Herre,1895,dan
1520,2009050503028,"Bohr, Christian",Undersøgelser over Stedet for Iltforbrug og Kulsyredannelse i den dyriske Organisme,1897,dan
1521,2009061100083,,Nordisk retsencyklopædi,1879,dan
1522,2008121603025,,Norske Rigs-Registranter,1891,dan
1523,2010021803052,"Zschokke, Heinrich",Huusandagtsbog,1857,dan
1524,2013072526006,"Holberg, Ludvig",Vægelsindede,1888,dan
1525,2016101226006,"Arentz, M.S.","velmeent Brev, sendt og uddeelt til hver Almuesmand i Anexsognerne under Hougs Præstegjeld",1845,dan
1526,2008112003014,"Hertwig, Carl Heinrich",Læren om de veterinaire Lægemidler,1856,dan
1527,2008110503005,"Becker, Karl Friedrich",Friedrich Becker's Verdenshistorie,1843,dan
1528,2010070106097,"Werner, B.",Nybyggerliv blandt Moskito-indianere,1904,dan
1529,2011050204005,"Boeck, Christopher",Soldage paa Aulestad,1910,dan
1530,2006111701037,"Schwerin, H.H. von",De Store Opdagelsesrejser,1905,dan
1531,2008060602001,"Oehlenschläger, Adam",Olaf den Hellige,1838,dan
1532,2008091800021,"Pontoppidan, Erik",Udtog af Dr. Erich Pontoppidans Forklaring til de Enfoldiges Nytte,1860,dan
1533,2009081903011,"Bernstein, Aaron David",Af Naturvidenskabens Rige,1861,dan
1534,2012102924021,"Holberg, Ludvig",Holbergs Comedier,1867,dan
1535,2009021603024,"Møller, Poul",Udvalgte Skrifter,1895,dan
1536,2010042706025,"Dickens, Charles",rles Dickens's samlede Værker,1890,dan
1537,2009052803016,,Allers illustrerede Konversationsleksikon,1899,dan
1538,2015021108136,"Petersen, Peter Marius",Grændsejægerens Datter,1877,dan
1539,2009062413003,,"Instruction for den Committee, som under Regentskabet nedsættes, for provisorisk at overtage Oplysnings-Faget, det Lærde og Almue-Skolevæsenet, samt Alt hvad der vedkommer geistlige Embeders Besættelse i Riget",1814,dan
1540,2008091800008,"Pontoppidan, Erik","Udtog af Dr. Erich Pontoppidans Forklaring, til de Enfoldiges Nytte",1873,dan
1541,2009042803020,"Rasmussen, P. B.",Vejledning for Kjødkontrolløren til Bedømmelse af slagtede tuberkuløse Dyr,1895,dan
1542,2009011503004,"Friborg, Jens Christopher",Urtekræmmer,1893,dan
1543,2013102507017,"Ørsted, Anders Sandøe",Af mit Livs og min Tids Historie,1852,dan
1544,2008040300004,"Tschudi, Clara",Marie Antoinette og Revolutionen,1896,dan
1545,2013072226015,"Holberg, Ludvig",Henrich og Pernille,1888,dan
1546,2009032303012,"Bohr, Christian",Om hønsefosterets Kulsyreproduktion,1899,dan
1547,2009020203022,"Lange, C.",Almindelig patologisk Anatomi,1897,dan
1548,2011071306021,"Troels-Lund, Troels",Dagligt liv i Norden i det sekstende Aarhundrede,1908,dan
1549,2014031808120,"Hollmann, A.H.",danske folkehøjskole og dens betydning for udviklingen af en folkelig kultur i Danmark,1910,dan
1550,2014112108104,,Nordisk Conversationslexicon,1871,dan
1551,2006113001031,"Troels-Lund, Troels",Peder Oxe,1907,dan
1552,2015012808003,"Pio, Louis",lille Amerikaner,1879,dan
1553,2006111501000,"Fresenius, Johann Philip.",Skrifte- og Communion-Bog,1857,dan
1554,2016052026008,"Sørensen, S.A.",Middelalderske latinske Membranfragmenter i det norske Rigsarkiv,1908,dan
1555,2012030208195,"Andersen, Anton",Danske Forfatterinder i det nittende Hundredaar,1896,dan
1556,2008112503003,"Giessing, H.P.","Struensee og Guldberg, eller Tvende Revolutioner ved Hoffet i Kjøbenhavn",1849,dan
1557,2015070848005,"Blicher, Steen Steensen",Min Vinterbestilling i 1842 &amp; 1843,1844,dan
1558,2013112528014,,[Circulaire til Biskopperne om at afholde en Bededag med Eeds-Aflæggelse og Valg],1814,dan
1559,2010051906054,"Aakjær, Jeppe",Steen Steensen Blichers Livs-Tragedie i Breve og Aktstykker,1904,dan
1560,2009020203008,"Lindau, Paul",To Brødre,1897,dan
1561,2012052105082,"Holst, H.P.",William Hogarth og hans udvalgte Værker,1870,dan
1562,2015021808363,"Troels-Lund, Troels",Dagligt Liv i Norden i det 16de Aarhundrede,1903,dan
1563,2012050408135,"Krag, Thomas P.",Gunvor Kjeld,1910,dan
1564,2015112408101,"Oehlenschläger, Adam",Nordens Guder,1870,dan
1565,2007083110002,"Tromholt, Sophus",Iagttagelser over Nordlys,1880,dan
1566,2009042803027,"Dickens, Charles",Charles Dickens's samlede Værker,1893,dan
1567,2009031003009,"Bang, Gustav",Marco Polo,1895,dan
1568,2009091503022,"Heiberg, J.L.",J.L. Heibergs samlede Skrifter,1862,dan
1569,2013071827004,"Møller, Hans","Hvilken af 17de Mai eller 4de November 1814 er Dagen hvorpaa Norges nugjeldende Grundlov blev given, og hvilken af disse bør vi, om enten af dem skal feires, at feire som Nationalfest i Landet?",1829,dan
1570,2010021803049,"Petersen, N.M.",Bidrag til den danske literaturs historie,1858,dan
1571,2009052003010,"Brandes, Georg",Danskheden i SønderJylland,1899,dan
1572,2016041829010,"Kierkegaard, Søren",Øieblikket,1855,dan
1573,2010021903001,"Thurah, Christian Henrik",Sarons rose,1852,dan
1574,2008110603031,"Hauch, C.",Eventyr i Ørkenen,1855,dan
1575,2009091403020,"Heiberg, J.L.",J.L. Heibergs samlede Skrifter,1862,dan
1576,2015041008071,"Tolstoj, L.N.",Fader og Søn og andre Fortællinger,1905,dan
1577,2009091503033,"Ahlfeld, Friedrich",Menneskelivet,1866,dan
1578,2008040904031,,Verdenskulturen,1910,dan
1579,2009061113007,,Kundgjørelse,1814,dan
1580,2009100803002,"Grundtvig, N.F.S.",Kort Begreb af Verdens Krønike i Sammenhæng,1812,dan
1581,2011051604014,"Paludan-Müller, Frederik",Paludan-Müllers poetiske Skrifter i Udvalg,1909,dan
1582,2010051906038,"Aakjær, Jeppe",Steen Steensen Blichers Livs-Tragedie i Breve og Aktstykker,1904,dan
1583,2008091103001,"Worsaae, J.J.A.","Minder om de Danske og Nordmændene i England, Skotland og Irland",1851,dan
1584,2009091503013,"Larsen, Fr. Julius",Den slesvigske Criminalproces,1862,dan
1585,2012020824004,"Müller, Peter Erasmus",Om det islandske Sprogs Vigtighed,1813,dan
1586,2009041503013,"Tromholt, Sophus",unge Naturven,1891,dan
1587,2009091503001,"Scharling, C. Henrik",Grækenland,1866,dan
1588,2009051203045,"Pontoppidan, Henrik",Fortællinger,1899,dan
1589,2010061506030,"Martensen, Hans L.",Jacob Bøhme,1881,dan
1590,2009020900106,"Etlar, Carit",Skrifter,1890,dan
1591,2013100308100,"Nielsen, Oluf",Evangeliesagn,1895,dan
1592,2009011203022,"Bondesen, Ingvor",Danske digtere og forfattere,1893,dan
1593,2012101224006,"Holberg, Ludvig",Barselstuen : og Erasmus Montanus,1890,dan
1594,2009041403008,"Krag, Thomas P.",Fru Beates Hus,1898,dan
1595,2009042903005,"Esmann, Gustav",store Maskerade,1895,dan
1596,2015110608137,"Raage, Harald",Fru Berete,1906,dan
1597,2016112226003,,Praktisk Veiledning i den norske Sylte- og Destileerkunst,1843,dan
1598,2009081903006,"Kurtz, Joh. Heinr.",Lærebog i kirkehistorien for studerende,1859,dan
1599,2008111903010,"Andersen, H.C.",Samlede Skrifter,1854,dan
1600,2010120606054,"Troels-Lund, Troels",Dagligt liv i norden i det sekstende aarhundrede,1909,dan
1601,2012112824016,"Holberg, Ludvig",Ludvig Holbergs Dramatiske Skrifter,1833,dan
1602,2013072327004,"Holberg, Ludvig",Jacob von Thybo,1870,dan
1603,2009030403026,"Paludan-Müller, Frederik",Adam Homo,1893,dan
1604,2012011012003,"Lindeman, Ludv. M. (Ludvig Mathias)","Salmer af Biskop Nic. Fred. Severin Grundtvig, med Melodier for Orgel eller Piano",1862,dan
1605,2015120708029,,Danmark-Norges Traktater 1523-1750 med dertil hørende Aktstykker,1907,dan
1606,2009033103030,"Drachmann, Holger",I Storm og Stille,1899,dan
1607,2008111303020,"Thiers, Adolphe",Den franske Revolutions Historie,1854,dan
1608,2010012603014,"Andresen, C.C.","Lærebog i Regnekunst og Landmaaling for Bonden og andre Jordbrugere, til selv at opmaale og optage Kaart over deres Jorder",1851,dan
1609,2015042808056,"Rydberg, Viktor",Sejrssværdet,1885,dan
1610,2013082008020,"Meyer, Raphael",Gerbertsagnet,1902,dan
1611,2009052603019,"Appel, Axel",Samvirkende danske Landboforeningers Stambog over Tyre af jydsk Race,1899,dan
1612,2010052706031,"Drachmann, Holger",Samlede poetiske Skrifter,1908,dan
1613,2016101928014,"Frølich, Lorenz",Mindeblade om den nordiske Høitid den 13 Januar 1845,1846,dan
1614,2009042803025,"Hertel, Ludvig",Hans Wilhelm Hertel,1897,dan
